facility_id,true_positive,latitude,longitude,new_cafo
north-carolina_lincoln_5053_287_6_1_0_17_-70_13704_00,0,35.5421224473,-81.2221087874,0
north-carolina_lincoln_5251_287_6_1_0_17_-66_13670_00,1,35.4544313038,-81.2074954323,1
north-carolina_alexander_3095_287_6_1_0_17_-70_13871_00,1,35.9746528573,-81.2208222328,0
north-carolina_alexander_3139_287_6_1_0_17_-69_13830_10,1,35.8686930459,-81.2179716192,0
north-carolina_lincoln_6103_287_6_1_0_17_-51_13659_00,1,35.4268436501,-81.1580569185,0
north-carolina_lincoln_663_287_6_1_0_17_-146_13700_00,1,35.5315989166,-81.4608737318,0
north-carolina_lincoln_784_287_6_1_0_17_-144_13705_00,1,35.5442005547,-81.4545649036,0
north-carolina_macon_8413_287_6_1_0_17_-768_13589_00,0,35.2213649578,-83.4208701727,0
north-carolina_macon_8897_287_6_1_0_17_-764_13568_00,0,35.1672385454,-83.4068887226,0
north-carolina_mcdowell_13336_287_6_1_0_17_-281_13730_00,1,35.6074324797,-81.8897613393,0
north-carolina_mcdowell_13445_287_6_1_0_17_-280_13761_00,0,35.6867939039,-81.8870120504,0
north-carolina_mcdowell_13670_287_6_1_0_17_-277_13758_00,1,35.6792660626,-81.8779342022,0
north-carolina_alexander_3415_287_6_1_0_17_-66_13855_00,0,35.9337244095,-81.2097186675,0
north-carolina_mcdowell_13721_287_6_1_0_17_-276_13735_00,1,35.6182776039,-81.8716089131,0
north-carolina_mcdowell_14000_287_6_1_0_17_-272_13731_00,1,35.609121079,-81.8593310317,0
north-carolina_mcdowell_14171_287_6_1_0_17_-269_13726_00,1,35.5970517203,-81.8491962132,0
north-carolina_mcdowell_3649_287_6_1_0_17_-358_13743_00,0,35.6381255024,-82.1344206382,0
north-carolina_mcdowell_5535_287_6_1_0_17_-342_13708_00,1,35.5472178436,-82.0832644214,0
north-carolina_alexander_3770_287_6_1_0_17_-62_13875_00,1,35.9835542157,-81.1965492316,0
north-carolina_mcdowell_6207_287_6_1_0_17_-337_13769_00,0,35.7054180075,-82.0664692945,0
north-carolina_mcdowell_7057_287_6_1_0_17_-330_13762_00,0,35.6888856283,-82.0463215243,0
north-carolina_mcdowell_8788_287_6_1_0_17_-317_13816_00,0,35.8277386538,-82.0063650463,0
north-carolina_mecklenburg_10324_287_6_1_0_17_59_13618_00,0,35.3197858425,-80.8122857717,0
north-carolina_alexander_4357_287_6_1_0_17_-55_13880_10,1,35.9978275862,-81.1722689539,0
north-carolina_mecklenburg_11481_287_6_1_0_17_65_13653_00,0,35.4094387401,-80.7939085236,0
north-carolina_mecklenburg_1330_287_6_1_0_17_5_13560_00,0,35.1688127982,-80.9812945141,0
north-carolina_mecklenburg_1352_287_6_1_0_17_5_13582_00,0,35.2253062018,-80.9818149493,0
north-carolina_mecklenburg_14004_287_6_1_0_17_81_13622_00,0,35.3292880524,-80.7425755784,0
north-carolina_alexander_4551_287_6_1_0_17_-52_13835_00,1,35.8813973802,-81.1651501868,0
north-carolina_mecklenburg_14217_287_6_1_0_17_83_13583_00,0,35.2299548131,-80.7371027628,0
north-carolina_mecklenburg_14851_287_6_1_0_17_88_13622_10,0,35.3307700729,-80.7209727114,0
north-carolina_mecklenburg_1573_287_6_1_0_17_7_13583_00,0,35.2288235416,-80.9767221066,0
north-carolina_alexander_4755_287_6_1_0_17_-50_13880_00,1,35.9984638885,-81.1570370927,0
north-carolina_mecklenburg_15959_287_6_1_0_17_99_13577_00,0,35.2135061606,-80.6858641341,0
north-carolina_alexander_4782_287_6_1_0_17_-49_13828_00,1,35.8630248271,-81.1541859686,0
north-carolina_alexander_4790_287_6_1_0_17_-49_13836_00,1,35.8847484512,-81.155772889,0
north-carolina_mecklenburg_1803_287_6_1_0_17_9_13588_00,0,35.2424856152,-80.9698307354,0
north-carolina_mecklenburg_2104_287_6_1_0_17_12_13559_00,0,35.1672033787,-80.9604275663,0
north-carolina_mecklenburg_2105_287_6_1_0_17_12_13560_00,0,35.170038826,-80.9606348496,0
north-carolina_mecklenburg_2113_287_6_1_0_17_12_13568_00,0,35.1903067303,-80.9594329937,0
north-carolina_mecklenburg_2191_287_6_1_0_17_13_13538_00,0,35.112767096,-80.9575756157,0
north-carolina_mecklenburg_2345_287_6_1_0_17_14_13568_00,0,35.1914971702,-80.9546438129,0
north-carolina_mecklenburg_2444_287_6_1_0_17_15_13537_00,0,35.1105153402,-80.950657283,0
north-carolina_mecklenburg_4182_287_6_1_0_17_26_13600_00,0,35.2730761771,-80.9167743509,0
north-carolina_mecklenburg_4348_287_6_1_0_17_27_13599_01,0,35.2719911129,-80.9129119595,0
north-carolina_mecklenburg_4686_287_6_1_0_17_29_13598_00,0,35.2676905539,-80.906453416,0
north-carolina_alexander_5536_287_6_1_0_17_-41_13886_00,1,36.0128548193,-81.1297343652,0
north-carolina_mecklenburg_8387_287_6_1_0_17_49_13617_00,0,35.3158971795,-80.8429205556,0
north-carolina_mecklenburg_8626_287_6_1_0_17_50_13658_00,0,35.4233327952,-80.8407471444,0
north-carolina_mecklenburg_8951_287_6_1_0_17_52_13590_00,0,35.2467333612,-80.8347465693,0
north-carolina_mecklenburg_9184_287_6_1_0_17_53_13628_00,0,35.3459583679,-80.8309424939,0
north-carolina_nash_2724_287_6_1_0_17_902_13847_00,0,35.8781606391,-78.131452281,0
north-carolina_montgomery_10237_287_6_1_0_17_361_13674_00,1,35.4585760287,-79.8565582694,0
north-carolina_montgomery_10626_287_6_1_0_17_364_13678_00,1,35.4697576325,-79.8476744547,0
north-carolina_montgomery_10874_287_6_1_0_17_366_13670_00,1,35.4498838681,-79.8397428592,0
north-carolina_alexander_6350_287_6_1_0_17_-32_13804_00,1,35.8017598057,-81.1011840856,0
north-carolina_montgomery_11068_287_6_1_0_17_368_13605_00,1,35.2796646803,-79.8368122217,0
north-carolina_alexander_6427_287_6_1_0_17_-32_13881_00,1,35.9990331618,-81.1015223848,0
north-carolina_montgomery_11275_287_6_1_0_17_369_13682_00,1,35.478411329,-79.8329192436,0
north-carolina_montgomery_11275_287_6_1_0_17_369_13682_10,1,35.4808746683,-79.8304460681,0
north-carolina_montgomery_11277_287_6_1_0_17_369_13684_00,1,35.4858510835,-79.8293238042,0
north-carolina_alexander_6581_287_6_1_0_17_-30_13848_00,1,35.9155513001,-81.0942726531,0
north-carolina_alexander_6607_287_6_1_0_17_-30_13874_00,1,35.9825423563,-81.0953369383,0
north-carolina_montgomery_11406_287_6_1_0_17_370_13683_00,1,35.4826818526,-79.8271361894,0
north-carolina_montgomery_12190_287_6_1_0_17_376_13689_00,1,35.4966126583,-79.8090266132,0
north-carolina_montgomery_12430_287_6_1_0_17_378_13671_00,1,35.4516952441,-79.8022134243,0
north-carolina_montgomery_12827_287_6_1_0_17_381_13678_00,1,35.4695900816,-79.7933286624,0
north-carolina_montgomery_12956_287_6_1_0_17_382_13677_00,1,35.4668996672,-79.7896799664,0
north-carolina_montgomery_13200_287_6_1_0_17_384_13661_00,1,35.4244422027,-79.78267931,0
north-carolina_alexander_6821_287_6_1_0_17_-27_13816_00,1,35.8319253338,-81.0837457341,0
north-carolina_montgomery_13865_287_6_1_0_17_389_13676_00,1,35.4646298404,-79.7682259502,1
north-carolina_alexander_6899_287_6_1_0_17_-26_13805_00,1,35.8046294584,-81.0806848734,0
north-carolina_montgomery_13970_287_6_1_0_17_390_13652_00,1,35.4028972453,-79.767154887,1
north-carolina_montgomery_13985_287_6_1_0_17_390_13667_00,1,35.4399877972,-79.7655498414,0
north-carolina_montgomery_13994_287_6_1_0_17_390_13676_00,1,35.4637495842,-79.7651612236,1
north-carolina_montgomery_14226_287_6_1_0_17_392_13670_00,1,35.4494496879,-79.7578390223,1
north-carolina_montgomery_14320_287_6_1_0_17_393_13650_00,1,35.3966203864,-79.7553331783,0
north-carolina_montgomery_14861_287_6_1_0_17_399_13576_00,0,35.2039258704,-79.7417891041,0
north-carolina_montgomery_15327_287_6_1_0_17_405_13575_00,1,35.2021775681,-79.7219648267,0
north-carolina_montgomery_15829_287_6_1_0_17_417_13587_00,1,35.2336223882,-79.6842223453,0
north-carolina_montgomery_16083_287_6_1_0_17_430_13559_00,1,35.160428128,-79.6445541039,0
north-carolina_alexander_7329_287_6_1_0_17_-21_13814_00,1,35.8281578721,-81.0653386964,1
north-carolina_moore_1895_287_6_1_0_17_418_13632_00,1,35.3505754843,-79.6784011417,1
north-carolina_montgomery_16098_287_6_1_0_17_431_13563_00,1,35.1702266189,-79.6419569331,1
north-carolina_alexander_7476_287_6_1_0_17_-20_13881_00,1,36.0002734721,-81.0632069836,0
north-carolina_alexander_7508_287_6_1_0_17_-19_13836_00,1,35.883532912,-81.0581721915,0
north-carolina_montgomery_2515_287_6_1_0_17_305_13599_00,1,35.2673906009,-80.0357004106,0
north-carolina_montgomery_2657_287_6_1_0_17_306_13598_00,1,35.2645094573,-80.0325653726,0
north-carolina_montgomery_3081_287_6_1_0_17_309_13590_00,1,35.2440526378,-80.0242283358,0
north-carolina_montgomery_3306_287_6_1_0_17_310_13671_00,0,35.4539040722,-80.0185182383,0
north-carolina_alexander_7752_287_6_1_0_17_-16_13855_10,1,35.9344161426,-81.0472420424,0
north-carolina_montgomery_3795_287_6_1_0_17_314_13592_00,1,35.2501711193,-80.0075255575,0
north-carolina_montgomery_3911_287_6_1_0_17_315_13567_00,1,35.1843265668,-80.005409935,0
north-carolina_montgomery_5331_287_6_1_0_17_325_13608_00,1,35.2888513758,-79.973645363,0
north-carolina_montgomery_7551_287_6_1_0_17_341_13654_00,1,35.4097677758,-79.918030887,0
north-carolina_montgomery_8260_287_6_1_0_17_346_13688_00,1,35.4969204741,-79.9050070465,0
north-carolina_montgomery_8276_287_6_1_0_17_347_13569_00,1,35.1883037593,-79.9050837134,1
north-carolina_alleghany_695_287_6_1_0_17_-89_14091_00,0,36.5442706501,-81.2840261811,0
north-carolina_montgomery_8410_287_6_1_0_17_348_13568_00,1,35.1849799525,-79.900860916,0
north-carolina_montgomery_8549_287_6_1_0_17_349_13572_00,1,35.1955474211,-79.8982969499,1
north-carolina_montgomery_9066_287_6_1_0_17_352_13686_00,1,35.4900040732,-79.8842438625,0
north-carolina_montgomery_9190_287_6_1_0_17_353_13677_00,1,35.4680879051,-79.8817023277,0
north-carolina_montgomery_9520_287_6_1_0_17_356_13610_00,1,35.2937867418,-79.8762074568,0
north-carolina_anson_10526_287_6_1_0_17_297_13436_00,1,34.8456034407,-80.0658836294,0
north-carolina_montgomery_9973_287_6_1_0_17_359_13669_00,1,35.446621864,-79.8624531258,0
north-carolina_moore_10040_287_6_1_0_17_472_13694_00,1,35.5080617469,-79.5045309839,0
north-carolina_moore_10213_287_6_1_0_17_473_13691_00,1,35.4986349278,-79.5029376198,0
north-carolina_moore_10352_287_6_1_0_17_474_13654_00,1,35.4039432577,-79.5001353953,0
north-carolina_anson_1110_287_6_1_0_17_229_13547_00,1,35.1329830086,-80.2782421322,0
north-carolina_moore_1138_287_6_1_0_17_410_13693_00,1,35.5066387342,-79.7008960091,0
north-carolina_moore_10690_287_6_1_0_17_476_13640_00,1,35.3676824912,-79.4953333445,0
north-carolina_moore_1116_287_6_1_0_17_410_13671_00,1,35.449572758,-79.701037645,0
north-carolina_moore_11609_287_6_1_0_17_481_13672_00,1,35.4496403711,-79.478012364,1
north-carolina_moore_1202_287_6_1_0_17_411_13656_00,1,35.4112330304,-79.6995279762,0
north-carolina_moore_1259_287_6_1_0_17_412_13611_00,0,35.294072932,-79.6975143544,0
north-carolina_moore_1262_287_6_1_0_17_412_13614_00,0,35.302289023,-79.698980977,0
north-carolina_anson_12114_287_6_1_0_17_311_13423_00,1,34.8111803804,-80.0213369961,0
north-carolina_moore_13230_287_6_1_0_17_490_13654_00,1,35.402501767,-79.4500596709,0
north-carolina_moore_139_287_6_1_0_17_395_13680_00,1,35.4735290718,-79.7471423027,0
north-carolina_moore_14151_287_6_1_0_17_495_13674_00,1,35.4557056663,-79.4324079107,0
north-carolina_moore_14790_287_6_1_0_17_499_13614_00,0,35.2990832345,-79.4224525306,0
north-carolina_anson_12774_287_6_1_0_17_317_13429_00,1,34.8269440712,-80.0052428502,0
north-carolina_moore_1726_287_6_1_0_17_416_13669_00,1,35.4454981643,-79.6842822285,1
north-carolina_moore_16346_287_6_1_0_17_508_13668_00,1,35.4386201448,-79.3929421437,0
north-carolina_moore_16349_287_6_1_0_17_508_13671_00,1,35.4466876603,-79.3913246829,0
north-carolina_moore_1720_287_6_1_0_17_416_13663_00,1,35.4289123591,-79.6822873507,0
north-carolina_moore_1744_287_6_1_0_17_416_13687_00,1,35.4919829699,-79.6818853432,0
north-carolina_moore_1818_287_6_1_0_17_417_13658_00,1,35.4164123171,-79.6780505882,0
north-carolina_moore_18624_287_6_1_0_17_523_13661_00,1,35.4188982423,-79.3456798667,0
north-carolina_moore_18749_287_6_1_0_17_524_13656_00,1,35.4077408128,-79.3421985655,0
north-carolina_moore_18803_287_6_1_0_17_525_13584_00,1,35.2211983645,-79.3425055482,1
north-carolina_anson_14009_287_6_1_0_17_328_13433_00,1,34.8356463232,-79.9700854383,0
north-carolina_anson_14083_287_6_1_0_17_328_13507_00,1,35.0300446288,-79.9656388308,0
north-carolina_moore_19043_287_6_1_0_17_527_13593_00,1,35.2440731429,-79.3378836567,0
north-carolina_moore_19074_287_6_1_0_17_527_13624_00,1,35.3234497742,-79.333923114,0
north-carolina_moore_196_287_6_1_0_17_397_13661_00,1,35.423542942,-79.7432901119,0
north-carolina_anson_1448_287_6_1_0_17_232_13432_00,1,34.8365782604,-80.2713666665,0
north-carolina_anson_145_287_6_1_0_17_220_13473_00,1,34.9431073816,-80.3067848697,0
north-carolina_moore_19674_287_6_1_0_17_533_13602_00,1,35.2664228456,-79.3181668574,0
north-carolina_anson_1733_287_6_1_0_17_233_13565_00,1,35.1803175221,-80.2651780254,0
north-carolina_moore_19970_287_6_1_0_17_536_13613_00,1,35.2946014954,-79.3070816554,0
north-carolina_moore_19996_287_6_1_0_17_536_13639_00,1,35.3632615509,-79.3043570769,0
north-carolina_anson_1864_287_6_1_0_17_234_13542_00,1,35.1219325929,-80.261928847,0
north-carolina_moore_20589_287_6_1_0_17_543_13629_00,1,35.3370565025,-79.2835943258,0
north-carolina_anson_2012_287_6_1_0_17_235_13536_00,1,35.104382972,-80.2579738914,0
north-carolina_moore_20923_287_6_1_0_17_548_13613_00,1,35.2948761186,-79.2700915389,0
north-carolina_moore_21136_287_6_1_0_17_552_13598_00,1,35.2552159032,-79.2571170204,0
north-carolina_moore_21150_287_6_1_0_17_552_13612_00,1,35.2914638687,-79.2572169925,0
north-carolina_moore_21187_287_6_1_0_17_553_13594_00,1,35.2449513622,-79.2531787405,0
north-carolina_moore_21260_287_6_1_0_17_554_13612_00,1,35.290385698,-79.250849388,0
north-carolina_moore_21679_287_6_1_0_17_563_13586_00,1,35.2249936723,-79.224085841,0
north-carolina_moore_21741_287_6_1_0_17_564_13598_00,1,35.2563691543,-79.2180994831,0
north-carolina_anson_2468_287_6_1_0_17_238_13528_00,1,35.085942309,-80.2496216393,0
north-carolina_moore_2261_287_6_1_0_17_421_13679_00,1,35.4711877087,-79.6674536892,0
north-carolina_moore_2809_287_6_1_0_17_426_13625_00,1,35.3313307635,-79.6535948552,0
north-carolina_moore_289_287_6_1_0_17_399_13662_00,1,35.4263120788,-79.7366915611,0
north-carolina_moore_3064_287_6_1_0_17_428_13626_00,1,35.3340894179,-79.6451828706,0
north-carolina_anson_3046_287_6_1_0_17_242_13515_00,1,35.0494907384,-80.2371111624,0
north-carolina_anson_3197_287_6_1_0_17_243_13526_00,1,35.0795542893,-80.2323324912,1
north-carolina_moore_4542_287_6_1_0_17_439_13643_00,1,35.3776482055,-79.6101611225,0
north-carolina_moore_480_287_6_1_0_17_402_13685_00,1,35.4876353173,-79.7270910788,1
north-carolina_moore_484_287_6_1_0_17_402_13689_00,1,35.4970877973,-79.7257874499,0
north-carolina_moore_5776_287_6_1_0_17_448_13582_10,0,35.2180375049,-79.5859374784,0
north-carolina_moore_584_287_6_1_0_17_404_13657_00,1,35.4143389142,-79.7213867231,0
north-carolina_moore_5877_287_6_1_0_17_448_13683_00,1,35.4793885888,-79.5813631198,0
north-carolina_moore_6845_287_6_1_0_17_454_13653_00,1,35.4026508905,-79.5635199656,0
north-carolina_moore_7187_287_6_1_0_17_456_13645_00,1,35.3799564729,-79.5569095721,0
north-carolina_moore_7191_287_6_1_0_17_456_13649_00,1,35.3902630845,-79.5588688553,1
north-carolina_moore_7375_287_6_1_0_17_457_13658_00,1,35.4137988575,-79.5551061522,0
north-carolina_moore_7682_287_6_1_0_17_459_13615_00,1,35.3042172764,-79.5511313438,0
north-carolina_moore_762_287_6_1_0_17_406_13687_00,1,35.4926505693,-79.714576796,0
north-carolina_anson_503_287_6_1_0_17_225_13452_00,1,34.8874761225,-80.2931914963,0
north-carolina_moore_7936_287_6_1_0_17_460_13694_00,1,35.5076926518,-79.5423339636,0
north-carolina_moore_8041_287_6_1_0_17_461_13624_00,1,35.3270756526,-79.540815923,0
north-carolina_moore_8391_287_6_1_0_17_463_13624_00,1,35.3259719817,-79.5355460258,0
north-carolina_moore_8633_287_6_1_0_17_464_13691_00,1,35.4992460629,-79.5288969052,0
north-carolina_moore_8908_287_6_1_0_17_466_13616_00,0,35.3060149927,-79.5277194407,0
north-carolina_anson_5485_287_6_1_0_17_260_13508_00,1,35.0321578831,-80.1799876176,0
north-carolina_anson_5691_287_6_1_0_17_262_13451_00,1,34.8863457016,-80.1755104793,0
north-carolina_moore_8910_287_6_1_0_17_466_13618_00,1,35.3092260292,-79.527980534,0
north-carolina_moore_8928_287_6_1_0_17_466_13636_00,1,35.3571364884,-79.5254736147,0
north-carolina_moore_9085_287_6_1_0_17_467_13618_00,1,35.3099990788,-79.5249019819,0
north-carolina_moore_9278_287_6_1_0_17_468_13635_00,1,35.356407354,-79.519404343,0
north-carolina_anson_6045_287_6_1_0_17_264_13543_00,1,35.1230166794,-80.1670807643,0
north-carolina_anson_6195_287_6_1_0_17_265_13559_00,1,35.1626982767,-80.1635534141,0
north-carolina_moore_9456_287_6_1_0_17_469_13637_00,1,35.3597209448,-79.51579464,0
north-carolina_moore_9632_287_6_1_0_17_470_13638_00,1,35.3623385627,-79.5156076898,0
north-carolina_anson_6618_287_6_1_0_17_269_13423_00,1,34.8138616248,-80.1538704707,0
north-carolina_anson_664_287_6_1_0_17_226_13502_00,1,35.0173770267,-80.2867755077,0
north-carolina_moore_9821_287_6_1_0_17_471_13651_00,1,35.3962411359,-79.5108758657,0
north-carolina_anson_6716_287_6_1_0_17_269_13521_00,1,35.0660133495,-80.1513136014,0
north-carolina_moore_9864_287_6_1_0_17_471_13694_00,1,35.5068321445,-79.508189807,0
north-carolina_anson_7069_287_6_1_0_17_272_13453_00,1,34.8899056272,-80.1459829284,0
north-carolina_moore_9865_287_6_1_0_17_471_13695_00,1,35.5097712422,-79.5083238651,0
north-carolina_anson_7212_287_6_1_0_17_273_13457_00,1,34.9005311065,-80.14227718,0
north-carolina_moore_9956_287_6_1_0_17_472_13610_00,1,35.2904707904,-79.5088209997,0
north-carolina_moore_9957_287_6_1_0_17_472_13611_00,1,35.2927401112,-79.5090749562,0
north-carolina_nash_1985_287_6_1_0_17_895_13823_00,0,35.8168867413,-78.1548640724,0
north-carolina_nash_2210_287_6_1_0_17_897_13852_00,0,35.890745123,-78.1464864477,0
north-carolina_nash_2889_287_6_1_0_17_903_13904_00,1,36.0259296218,-78.1224342879,0
north-carolina_nash_4228_287_6_1_0_17_915_13829_00,0,35.8305968975,-78.0905096995,0
north-carolina_nash_4534_287_6_1_0_17_917_13880_00,1,35.9634425197,-78.0803532887,0
north-carolina_nash_4554_287_6_1_0_17_917_13900_00,1,36.0147809175,-78.0788332736,0
north-carolina_anson_897_287_6_1_0_17_228_13479_00,1,34.9572236041,-80.2811226142,0
north-carolina_nash_4657_287_6_1_0_17_918_13873_00,1,35.9433160667,-78.0784857893,0
north-carolina_anson_921_287_6_1_0_17_228_13503_00,1,35.0195264149,-80.2807046897,0
north-carolina_nash_4774_287_6_1_0_17_919_13859_00,0,35.9080853276,-78.0758344816,0
north-carolina_nash_4862_287_6_1_0_17_920_13814_00,0,35.7924627561,-78.0763972593,0
north-carolina_nash_4925_287_6_1_0_17_920_13877_00,1,35.9553488312,-78.0699460475,0
north-carolina_nash_5415_287_6_1_0_17_924_13821_00,0,35.8093565915,-78.0633241395,0
north-carolina_nash_5651_287_6_1_0_17_925_13917_00,1,36.0578642828,-78.050805736,0
north-carolina_nash_5678_287_6_1_0_17_925_13944_00,1,36.127161973,-78.0474647847,0
north-carolina_nash_5784_287_6_1_0_17_926_13908_00,1,36.0344253375,-78.0497412057,0
north-carolina_nash_6776_287_6_1_0_17_933_13866_00,1,35.9247417427,-78.0322452956,0
north-carolina_nash_6657_287_6_1_0_17_932_13899_00,1,36.0088736708,-78.028753783,0
north-carolina_nash_679_287_6_1_0_17_879_13853_00,1,35.8945810229,-78.2027836197,0
north-carolina_nash_6883_287_6_1_0_17_934_13819_00,0,35.803423197,-78.0314662137,0
north-carolina_nash_7101_287_6_1_0_17_935_13882_00,1,35.9659417431,-78.0214377912,1
north-carolina_nash_7264_287_6_1_0_17_936_13888_00,1,35.9830599757,-78.0192456884,0
north-carolina_nash_7775_287_6_1_0_17_939_13923_00,0,36.0718338674,-78.0070753332,0
north-carolina_nash_7854_287_6_1_0_17_940_13845_00,0,35.8700129342,-78.0106460268,0
north-carolina_nash_8004_287_6_1_0_17_941_13843_00,0,35.8645602342,-78.0067145461,0
north-carolina_nash_8022_287_6_1_0_17_941_13861_00,1,35.9104929434,-78.0075113149,0
north-carolina_nash_8203_287_6_1_0_17_943_13838_00,0,35.8520801053,-78.0018356932,0
north-carolina_nash_8225_287_6_1_0_17_943_13860_00,1,35.9095947069,-78.0009843517,0
north-carolina_orange_2968_287_6_1_0_17_565_13969_00,1,36.2147250097,-79.1960000775,0
north-carolina_orange_3542_287_6_1_0_17_569_13963_10,0,36.199715278,-79.1823862854,0
north-carolina_orange_3831_287_6_1_0_17_571_13962_00,1,36.1951460371,-79.1767222894,0
north-carolina_orange_4860_287_6_1_0_17_578_13974_00,1,36.2251025973,-79.1533260273,1
north-carolina_orange_5724_287_6_1_0_17_584_13962_00,1,36.1959280172,-79.1344216106,0
north-carolina_orange_586_287_6_1_0_17_549_13884_00,0,35.9966140036,-79.2517098268,0
north-carolina_orange_652_287_6_1_0_17_549_13950_00,1,36.1673658086,-79.2469563865,0
north-carolina_orange_656_287_6_1_0_17_549_13954_00,0,36.1770797069,-79.2464057415,0
north-carolina_pender_5367_287_6_1_0_17_929_13305_00,0,34.4750154163,-78.0958126786,0
